"nmqm","wfl.gekappt","bj","WL","Zentral","Gebtyp.23","Modern.Boden","Boden.Fak","kue.score.23","bad.score23","Fussboden.Heizung"
16.08,86,2012.5,"gute",0,"anderer",0,"gut",0,2,1
12.74,42,1993.5,"durchschnittliche",0,"Wohnblock",0,"gut",2,0,0
17.92,53,1993.5,"durchschnittliche",0,"anderer",0,"gut",3,0,0
10.86,71,1972,"durchschnittliche",0,"Hochhaus",0,"wedernoch",0,0,0
12.22,90,1983,"durchschnittliche",0,"anderer",0,"gut",3,0,0
13.6,50,1957.5,"durchschnittliche",0,"Wohnblock",0,"wedernoch",0,0,0
14.75,40,1972,"durchschnittliche",0,"anderer",0,"gut",0,0,1
14.77,65,1972,"durchschnittliche",0,"anderer",0,"gut",0,0,0
17.92,53,1993.5,"durchschnittliche",0,"anderer",1,"gut",3,2,1
12.89,90,1972,"durchschnittliche",0,"anderer",0,"gut",0,2,0
18.62,103,1918,"beste",1,"Wohnblock",0,"gut",0,3,0
7.12,84,1918,"gute",1,"anderer",0,"wedernoch",0,2,0
20.74,108,1957.5,"beste",1,"anderer",1,"gut",0,1,0
9.57,36,1918,"gute",1,"anderer",0,"gut",0,2,0
15.85,106,1918,"gute",1,"anderer",0,"gut",0,2,0
14.01,88,1972,"beste",1,"anderer",0,"gut",0,1,0
12.7,63,1957.5,"durchschnittliche",0,"anderer",0,"gut",0,1,0
15.75,107,2003.5,"durchschnittliche",0,"anderer",0,"gut",3,1,0
13.5,40,1957.5,"durchschnittliche",0,"anderer",0,"gut",0,0,0
14.46,56,1993.5,"durchschnittliche",0,"anderer",0,"gut",2,0,0
15.43,47,1957.5,"durchschnittliche",0,"anderer",0,"gut",0,0,0
13,50,2003.5,"durchschnittliche",0,"anderer",0,"gut",3,0,0
24.19,43,2020.5,"durchschnittliche",0,"anderer",0,"gut",0,0,1
14.29,73,1957.5,"durchschnittliche",0,"anderer",0,"gut",1,0,0
10.25,113,1939,"durchschnittliche",1,"anderer",0,"wedernoch",1,2,0
16.23,42,1957.5,"durchschnittliche",1,"anderer",0,"gut",2,0,0
11.21,66,1957.5,"durchschnittliche",1,"anderer",0,"wedernoch",0,1,0
11.92,91,1957.5,"durchschnittliche",0,"Wohnblock",0,"gut",0,0,0
11.92,34,1957.5,"durchschnittliche",0,"anderer",0,"gut",1,0,0
16.57,70,1957.5,"durchschnittliche",0,"Hochhaus",0,"gut",2,1,0
11.15,71,1957.5,"durchschnittliche",0,"Hochhaus",0,"gut",0,0,0
16.71,85,1957.5,"durchschnittliche",1,"anderer",0,"gut",3,3,0
18.64,55,1993.5,"durchschnittliche",0,"anderer",0,"gut",0,0,0
6.35,54,1918,"durchschnittliche",1,"Wohnblock",0,"gut",0,1,0
13.06,103,1918,"durchschnittliche",1,"anderer",0,"wedernoch",0,0,0
11.29,62,1918,"durchschnittliche",1,"anderer",0,"gut",2,0,0
18.13,75,1918,"durchschnittliche",0,"anderer",0,"gut",0,1,0
18.58,62,2003.5,"gute",1,"anderer",0,"gut",3,1,1
12.37,53,1918,"durchschnittliche",1,"anderer",0,"wedernoch",0,0,0
10.27,109,1918,"durchschnittliche",1,"anderer",0,"gut",0,1,0
11.84,49,1918,"durchschnittliche",1,"anderer",0,"gut",0,1,0
10.42,103,1918,"durchschnittliche",1,"anderer",0,"gut",0,1,0
14.06,79,1918,"durchschnittliche",1,"anderer",0,"wedernoch",1,1,0
15.28,89,1924,"durchschnittliche",1,"anderer",1,"gut",0,2,0
16.79,53,2003.5,"durchschnittliche",1,"anderer",0,"gut",0,1,1
13.17,100,2012.5,"durchschnittliche",1,"anderer",0,"gut",0,2,1
15.59,54,2003.5,"durchschnittliche",1,"anderer",0,"gut",0,1,0
13.1,84,1993.5,"durchschnittliche",1,"anderer",0,"gut",3,1,0
16.31,65,2003.5,"gute",1,"anderer",0,"gut",3,1,0
6.91,54,1939,"durchschnittliche",1,"Wohnblock",0,"wedernoch",0,1,0
8.19,106,1924,"durchschnittliche",0,"Wohnblock",0,"gut",0,1,0
15.28,114,2003.5,"gute",1,"anderer",1,"gut",0,3,1
6.77,48,1924,"durchschnittliche",1,"Wohnblock",0,"gut",0,2,0
7.47,103,1918,"durchschnittliche",0,"anderer",0,"gut",0,1,0
9.52,103,1924,"durchschnittliche",1,"Wohnblock",0,"gut",0,0,0
17,50,1939,"durchschnittliche",0,"anderer",0,"gut",0,1,0
17.5,100,2003.5,"durchschnittliche",0,"anderer",0,"gut",0,0,0
9,96,1972,"durchschnittliche",0,"Wohnblock",0,"gut",0,0,0
9.51,77,1972,"durchschnittliche",0,"anderer",0,"gut",0,0,0
12.09,60,1972,"durchschnittliche",0,"Hochhaus",1,"wedernoch",0,1,1
12,69,1972,"durchschnittliche",0,"Hochhaus",0,"gut",2,0,0
5.18,81,1972,"durchschnittliche",0,"Hochhaus",0,"wedernoch",0,0,0
9.63,83,1972,"durchschnittliche",0,"Hochhaus",0,"wedernoch",0,0,1
15.46,112,2012.5,"durchschnittliche",0,"anderer",0,"gut",0,2,1
14.48,58,1993.5,"durchschnittliche",0,"anderer",1,"gut",0,1,0
10.26,65,1972,"durchschnittliche",0,"anderer",0,"gut",0,0,0
12.98,55,2003.5,"durchschnittliche",0,"anderer",0,"gut",0,0,0
8.68,75,1957.5,"durchschnittliche",0,"Hochhaus",0,"einfach",0,0,0
11.06,65,1957.5,"durchschnittliche",0,"Wohnblock",0,"wedernoch",0,0,0
16.67,63,2018,"durchschnittliche",0,"anderer",0,"gut",0,1,1
11.94,72,1972,"durchschnittliche",0,"Hochhaus",0,"gut",0,0,1
12.05,72,1972,"durchschnittliche",0,"Hochhaus",0,"gut",0,1,1
13.33,45,1972,"durchschnittliche",0,"Hochhaus",0,"gut",3,0,0
16.45,76,1983,"durchschnittliche",0,"anderer",0,"gut",3,2,0
11.96,92,1957.5,"durchschnittliche",0,"anderer",0,"gut",0,1,1
11.13,71,1957.5,"durchschnittliche",0,"anderer",0,"gut",0,2,0
11.64,73,1972,"durchschnittliche",0,"Wohnblock",0,"gut",2,0,0
14.27,130,2012.5,"gute",0,"anderer",0,"gut",0,2,1
9.81,110,1957.5,"gute",0,"anderer",0,"gut",3,1,0
15.52,96,2003.5,"gute",0,"anderer",0,"gut",0,1,1
13.39,56,2012.5,"gute",0,"anderer",0,"gut",3,1,1
8.81,61,1972,"durchschnittliche",0,"anderer",0,"gut",0,0,0
14.29,35,1957.5,"durchschnittliche",0,"anderer",0,"wedernoch",0,0,0
11.79,112,2003.5,"gute",0,"anderer",0,"wedernoch",0,2,1
15.73,89,1972,"durchschnittliche",0,"anderer",0,"gut",0,2,0
12.28,42,1983,"gute",0,"anderer",0,"gut",2,1,0
10.2,85,1972,"durchschnittliche",0,"anderer",0,"wedernoch",0,2,0
16.86,45,2012.5,"durchschnittliche",0,"anderer",0,"gut",3,0,0
14.53,85,2012.5,"durchschnittliche",0,"anderer",0,"gut",0,2,1
20.24,25,1957.5,"gute",1,"anderer",0,"gut",0,0,0
16.43,70,1918,"gute",1,"anderer",0,"gut",0,1,0
16.97,100,1918,"gute",1,"anderer",0,"gut",0,2,0
15.91,50,1957.5,"gute",1,"anderer",0,"gut",1,1,0
7.53,75,1957.5,"gute",1,"anderer",0,"wedernoch",0,0,0
21.88,64,1918,"gute",1,"anderer",1,"gut",3,2,0
12.8,31,1957.5,"gute",1,"anderer",0,"gut",1,0,0
15.76,59,1957.5,"gute",1,"Hochhaus",0,"gut",0,0,0
14.56,45,1957.5,"gute",1,"anderer",0,"einfach",0,0,0
9.43,72,1957.5,"gute",1,"anderer",0,"wedernoch",0,1,0
11.54,65,1957.5,"gute",1,"anderer",0,"gut",0,2,0
15.46,55,1983,"gute",1,"anderer",1,"gut",0,0,0
17.82,55,1918,"durchschnittliche",1,"anderer",0,"gut",0,0,0
17.65,102,1957.5,"gute",1,"anderer",0,"gut",0,2,0
14.93,71,1939,"durchschnittliche",1,"anderer",0,"wedernoch",0,1,0
8.97,39,1918,"durchschnittliche",1,"anderer",0,"gut",0,0,0
13.2,85,1918,"durchschnittliche",1,"anderer",0,"gut",0,1,0
16.64,125,1918,"durchschnittliche",1,"anderer",0,"gut",0,3,0
20.17,31,1957.5,"beste",1,"Hochhaus",0,"gut",0,1,0
21.83,30,1957.5,"beste",1,"anderer",0,"gut",0,1,0
16.18,102,1983,"beste",1,"anderer",1,"gut",3,0,0
11.38,55,1918,"beste",1,"anderer",0,"einfach",0,0,0
15.35,99,1918,"beste",1,"anderer",0,"gut",0,1,0
16.27,102,1957.5,"gute",1,"anderer",0,"gut",0,1,0
21.95,35,1972,"durchschnittliche",1,"anderer",1,"gut",1,0,0
16.77,127,1957.5,"gute",1,"Hochhaus",0,"gut",0,0,0
16.31,65,1972,"durchschnittliche",1,"anderer",0,"gut",0,1,0
11.09,78,1983,"durchschnittliche",0,"anderer",0,"einfach",0,0,0
11,63,1983,"durchschnittliche",0,"anderer",0,"gut",1,0,0
15.37,106,1983,"gute",0,"anderer",1,"gut",0,3,0
16.44,73,1972,"durchschnittliche",0,"anderer",0,"wedernoch",2,2,0
13.89,54,1957.5,"durchschnittliche",0,"anderer",0,"gut",2,0,0
9.68,99,1972,"durchschnittliche",0,"Hochhaus",0,"gut",0,2,0
14.22,160,1924,"beste",1,"anderer",0,"gut",0,2,0
10,59,1939,"gute",0,"Wohnblock",0,"wedernoch",0,0,0
8.95,87,1924,"gute",0,"Wohnblock",0,"gut",0,1,0
7.54,80,1957.5,"gute",1,"Wohnblock",0,"gut",0,0,0
12.83,95,1972,"gute",0,"anderer",0,"gut",0,1,0
8.23,60,1939,"gute",0,"Wohnblock",0,"gut",0,0,0
12.1,61,1957.5,"gute",0,"anderer",0,"gut",0,0,0
21.23,65,1983,"beste",1,"anderer",0,"gut",0,1,1
11.93,90,1972,"beste",1,"anderer",0,"gut",1,3,0
18.56,150,1924,"beste",1,"anderer",0,"gut",0,2,0
15.85,39,1972,"gute",1,"anderer",0,"wedernoch",1,0,0
13.39,56,1957.5,"gute",0,"Wohnblock",0,"wedernoch",2,1,0
20.71,70,1957.5,"gute",0,"Wohnblock",1,"gut",0,1,0
13.91,81,1939,"beste",0,"anderer",0,"gut",0,1,0
9.35,104,1957.5,"gute",0,"Wohnblock",0,"wedernoch",0,1,0
17.18,50,1957.5,"durchschnittliche",1,"anderer",0,"gut",0,0,0
16.42,68,1957.5,"gute",1,"anderer",0,"gut",0,0,0
18.5,50,1993.5,"durchschnittliche",1,"anderer",0,"gut",0,0,0
6.39,63,1918,"gute",1,"Wohnblock",0,"gut",0,1,0
13.75,64,1918,"gute",1,"anderer",0,"gut",0,1,0
6.27,85,1939,"durchschnittliche",1,"Wohnblock",0,"gut",0,1,0
18.8,52,1918,"durchschnittliche",1,"anderer",0,"gut",2,1,0
12.5,88,1972,"durchschnittliche",0,"anderer",0,"gut",0,1,0
16.97,76,1918,"durchschnittliche",0,"anderer",0,"gut",0,1,0
16.09,92,2012.5,"durchschnittliche",0,"anderer",0,"gut",0,2,1
21.82,55,1957.5,"durchschnittliche",0,"anderer",0,"gut",0,1,0
15.42,48,1957.5,"gute",1,"anderer",0,"gut",0,0,0
8.59,62,1918,"gute",1,"anderer",0,"wedernoch",0,0,0
13.85,81,1924,"durchschnittliche",1,"anderer",0,"wedernoch",0,0,0
12.38,61,1918,"durchschnittliche",1,"Wohnblock",0,"gut",0,2,0
12.22,45,1918,"gute",1,"anderer",0,"gut",0,0,0
12.36,83,1918,"gute",1,"anderer",0,"gut",0,1,0
16.77,73,2012.5,"durchschnittliche",0,"anderer",0,"gut",0,2,1
15.57,86,2012.5,"durchschnittliche",0,"anderer",0,"gut",0,1,1
12.87,48,1993.5,"durchschnittliche",0,"anderer",0,"gut",0,1,0
11.27,65,1993.5,"durchschnittliche",0,"anderer",0,"wedernoch",1,1,0
15.99,79,1983,"gute",0,"anderer",0,"gut",0,3,0
14.53,83,1993.5,"durchschnittliche",0,"Wohnblock",0,"gut",0,1,0
13.14,93,1972,"gute",0,"anderer",0,"gut",0,0,1
10.78,77,1983,"durchschnittliche",0,"anderer",0,"gut",0,0,0
17.1,113,1918,"gute",0,"anderer",0,"gut",3,1,0
15.88,104,1972,"gute",0,"anderer",0,"gut",2,1,0
21.28,56,2003.5,"gute",0,"anderer",0,"gut",3,1,1
15.54,60,1983,"gute",0,"anderer",0,"einfach",0,0,0
22.02,49,2012.5,"gute",0,"anderer",0,"gut",3,2,1
15.06,62,1957.5,"durchschnittliche",0,"anderer",0,"gut",0,2,0
9.93,52,1957.5,"durchschnittliche",0,"anderer",0,"gut",0,1,0
10.39,77,1983,"durchschnittliche",0,"anderer",0,"wedernoch",0,0,0
15.29,72,1918,"gute",1,"anderer",0,"gut",0,2,0
11.86,149,1918,"beste",1,"anderer",0,"gut",0,2,1
13.74,79,1983,"gute",1,"anderer",0,"wedernoch",1,1,0
17.66,40,1972,"gute",1,"anderer",0,"gut",0,1,0
11.65,144,1918,"beste",1,"anderer",1,"gut",0,2,0
16.89,84,1918,"gute",1,"anderer",0,"wedernoch",0,0,0
8.6,95,1957.5,"gute",1,"anderer",0,"wedernoch",0,0,0
15.27,77,1957.5,"gute",1,"anderer",0,"gut",0,1,0
12.12,114,1918,"gute",1,"anderer",0,"gut",0,2,0
23.85,78,2012.5,"gute",1,"anderer",0,"gut",3,3,1
19.48,29,1972,"gute",1,"anderer",1,"gut",0,0,0
15.59,64,1957.5,"gute",1,"anderer",0,"gut",0,0,0
17.65,51,1957.5,"gute",1,"anderer",0,"gut",0,1,0
15.65,69,1957.5,"gute",1,"anderer",1,"gut",0,1,0
15.04,80,1957.5,"gute",1,"anderer",0,"gut",0,1,0
16.73,37,1957.5,"gute",1,"anderer",0,"wedernoch",0,1,0
13.91,66,1993.5,"gute",1,"anderer",1,"gut",0,1,1
14.07,39,1918,"durchschnittliche",1,"anderer",0,"gut",1,1,0
23.85,65,2020.5,"durchschnittliche",0,"anderer",0,"gut",3,1,1
14.05,44,1918,"durchschnittliche",0,"anderer",0,"gut",0,1,0
13.97,61,1957.5,"durchschnittliche",0,"Wohnblock",0,"gut",0,2,0
11.69,59,1972,"gute",1,"anderer",0,"gut",0,0,0
10.06,88,1957.5,"durchschnittliche",0,"Wohnblock",0,"gut",0,0,0
12.5,58,1993.5,"gute",1,"anderer",0,"wedernoch",0,1,0
8.6,55,1918,"gute",1,"Wohnblock",0,"gut",0,0,0
11.86,85,1957.5,"durchschnittliche",0,"Wohnblock",0,"gut",0,1,0
13.15,89,1993.5,"durchschnittliche",0,"anderer",0,"wedernoch",1,1,0
13.56,73,1983,"durchschnittliche",0,"anderer",0,"einfach",0,1,0
10.57,74,1924,"durchschnittliche",0,"anderer",0,"gut",0,0,0
17.08,84,2012.5,"durchschnittliche",0,"anderer",0,"gut",3,2,1
15.69,58,1924,"gute",1,"anderer",0,"gut",0,1,0
15.54,37,1957.5,"durchschnittliche",0,"anderer",0,"gut",0,0,0
14.81,79,1924,"durchschnittliche",0,"anderer",0,"gut",1,1,0
14.07,29,1972,"durchschnittliche",0,"anderer",0,"gut",1,0,0
18.01,98,1957.5,"durchschnittliche",0,"Wohnblock",0,"gut",2,2,0
14.04,95,1957.5,"gute",1,"anderer",0,"gut",0,1,0
16.67,102,1918,"durchschnittliche",1,"anderer",0,"gut",0,0,1
17.95,39,1957.5,"durchschnittliche",0,"anderer",1,"gut",1,1,0
14.31,65,1972,"gute",0,"anderer",1,"wedernoch",1,1,0
16.08,51,2012.5,"durchschnittliche",0,"Wohnblock",1,"gut",0,1,0
16.74,89,2012.5,"gute",0,"anderer",0,"gut",0,2,1
15.22,90,1939,"gute",0,"anderer",0,"gut",0,2,0
11.63,80,1939,"durchschnittliche",0,"anderer",0,"gut",0,0,0
13.04,51,1939,"durchschnittliche",0,"Wohnblock",0,"gut",0,1,0
11.34,47,1993.5,"gute",0,"anderer",0,"gut",0,1,0
9.5,66,1924,"durchschnittliche",0,"Wohnblock",1,"gut",0,1,0
14.91,55,1972,"durchschnittliche",0,"anderer",0,"gut",0,1,0
9.26,64,1957.5,"gute",0,"anderer",0,"einfach",0,0,0
12.44,82,1957.5,"durchschnittliche",0,"Wohnblock",0,"gut",0,0,0
25.71,56,1972,"gute",0,"anderer",1,"gut",3,1,0
13.66,80,2003.5,"gute",0,"anderer",0,"gut",1,1,1
13.66,103,2018,"durchschnittliche",0,"anderer",0,"gut",0,2,1
12.5,80,1957.5,"gute",0,"anderer",0,"gut",3,1,0
15.63,40,1993.5,"durchschnittliche",0,"anderer",0,"gut",1,0,0
15.69,65,1983,"durchschnittliche",0,"anderer",0,"wedernoch",0,2,0
16.27,59,2012.5,"durchschnittliche",0,"anderer",0,"gut",0,1,1
12.21,43,1993.5,"durchschnittliche",0,"anderer",0,"gut",0,1,0
20.23,44,1983,"durchschnittliche",0,"Wohnblock",0,"gut",0,1,0
16.61,56,2018,"durchschnittliche",0,"anderer",0,"gut",3,2,1
11.73,81,1972,"durchschnittliche",0,"Wohnblock",0,"gut",0,1,0
20.59,85,1957.5,"gute",1,"anderer",0,"gut",3,2,0
14.32,88,2003.5,"gute",1,"anderer",0,"gut",0,2,0
13.56,75,1957.5,"gute",1,"anderer",0,"gut",0,1,0
16.04,53,1918,"durchschnittliche",1,"anderer",0,"gut",2,1,0
15.16,74,1957.5,"gute",1,"anderer",0,"gut",0,1,0
15.78,65,1918,"gute",1,"anderer",0,"gut",0,1,0
12.17,92,1918,"gute",1,"anderer",0,"gut",0,0,0
16.23,99,1918,"gute",1,"anderer",0,"gut",3,1,0
11.51,72,1918,"gute",1,"anderer",0,"gut",0,0,0
10.02,65,1918,"gute",1,"anderer",0,"wedernoch",0,1,0
17.21,61,1918,"gute",1,"anderer",0,"gut",3,1,0
16.35,63,1957.5,"gute",1,"anderer",0,"gut",0,1,0
9.5,56,1972,"gute",1,"anderer",0,"gut",1,0,0
17.12,73,1993.5,"gute",1,"anderer",0,"gut",1,0,0
17.06,80,1918,"gute",1,"anderer",0,"gut",0,0,0
13.98,45,1918,"gute",1,"anderer",0,"gut",0,0,0
15.2,102,1983,"gute",1,"anderer",0,"gut",0,1,0
15.52,58,1924,"gute",1,"anderer",0,"gut",0,0,0
14.3,78,1918,"gute",1,"anderer",0,"wedernoch",0,0,0
16.1,44,1957.5,"beste",1,"anderer",0,"gut",0,0,0
25,52,2020.5,"gute",1,"anderer",0,"gut",0,2,1
12.74,58,1983,"gute",1,"anderer",0,"wedernoch",0,1,0
14.93,45,1957.5,"durchschnittliche",1,"anderer",0,"gut",1,0,0
26.19,54,1918,"durchschnittliche",1,"anderer",0,"gut",2,1,0
15.33,63,1957.5,"gute",1,"Hochhaus",0,"gut",3,2,0
14,70,1957.5,"durchschnittliche",0,"anderer",1,"wedernoch",0,2,0
12.58,89,1972,"durchschnittliche",0,"anderer",1,"gut",0,3,0
16.51,86,1957.5,"durchschnittliche",0,"anderer",0,"gut",0,1,0
10.67,75,1957.5,"durchschnittliche",0,"anderer",0,"gut",1,1,0
11.57,108,1983,"durchschnittliche",0,"anderer",0,"gut",0,1,1
23.21,160,1924,"gute",1,"anderer",1,"gut",1,3,0
20,85,1972,"gute",1,"anderer",0,"gut",1,0,0
30.77,65,1957.5,"gute",1,"anderer",0,"wedernoch",0,2,0
27.59,123,2012.5,"gute",1,"anderer",0,"gut",1,2,1
10.13,32,1972,"gute",1,"Hochhaus",0,"wedernoch",0,1,0
19.08,76,1939,"gute",1,"anderer",0,"gut",1,0,0
25.24,21,1924,"gute",1,"anderer",0,"gut",0,0,0
18.31,52,1957.5,"gute",1,"anderer",0,"gut",0,2,0
21.72,61,1918,"gute",1,"anderer",0,"gut",0,1,0
15.97,72,1957.5,"gute",1,"anderer",0,"gut",0,0,0
17.13,127,2003.5,"gute",1,"anderer",0,"gut",0,2,0
6.4,75,1924,"gute",1,"anderer",0,"wedernoch",0,1,0
22.89,76,1957.5,"gute",1,"anderer",0,"gut",0,2,0
14.1,105,1918,"gute",1,"anderer",0,"gut",0,1,0
16.28,86,1924,"gute",1,"anderer",1,"gut",0,3,0
24.42,86,1957.5,"gute",1,"Hochhaus",1,"gut",1,3,0
11.25,96,1918,"gute",1,"anderer",0,"gut",0,1,0
15.88,85,1972,"gute",1,"anderer",0,"gut",0,2,0
13.67,45,1957.5,"gute",1,"anderer",0,"gut",1,1,0
14.72,116,2003.5,"durchschnittliche",0,"anderer",0,"gut",0,2,0
15,70,1957.5,"durchschnittliche",0,"anderer",0,"wedernoch",0,1,0
14.67,45,1993.5,"durchschnittliche",0,"Wohnblock",1,"gut",0,0,0
13.75,80,1957.5,"durchschnittliche",0,"anderer",0,"gut",0,1,0
8.25,57,2003.5,"durchschnittliche",0,"anderer",0,"gut",0,1,0
13.81,59,2012.5,"durchschnittliche",0,"anderer",0,"gut",0,1,1
16.54,68,2012.5,"gute",0,"anderer",0,"gut",0,1,1
21.15,91,2020.5,"durchschnittliche",0,"anderer",0,"gut",0,2,1
21.21,33,1993.5,"durchschnittliche",0,"anderer",0,"gut",0,1,0
12.73,118,2003.5,"durchschnittliche",0,"anderer",0,"gut",0,3,1
8.13,80,2003.5,"durchschnittliche",0,"anderer",0,"gut",0,1,0
13.45,119,2012.5,"durchschnittliche",0,"anderer",0,"gut",0,1,1
18.65,44,1972,"durchschnittliche",0,"Wohnblock",1,"gut",0,2,0
20.09,57,1983,"durchschnittliche",0,"anderer",0,"gut",0,1,0
13.44,64,1993.5,"durchschnittliche",0,"anderer",0,"gut",0,0,0
19.05,63,2003.5,"durchschnittliche",0,"anderer",0,"gut",0,0,1
14.72,36,1983,"durchschnittliche",0,"anderer",1,"gut",0,0,0
9.93,60,1939,"durchschnittliche",0,"anderer",0,"wedernoch",0,0,0
11.75,60,1993.5,"durchschnittliche",0,"anderer",1,"wedernoch",0,0,0
8.14,78,1972,"durchschnittliche",0,"anderer",0,"wedernoch",0,1,0
12.64,55,1957.5,"durchschnittliche",0,"anderer",0,"gut",0,1,0
15.02,55,1983,"gute",1,"anderer",0,"gut",0,0,0
13.13,53,1957.5,"durchschnittliche",1,"anderer",0,"gut",0,0,0
11.67,66,1972,"durchschnittliche",1,"Hochhaus",0,"gut",0,0,0
7.06,84,1918,"durchschnittliche",1,"anderer",0,"gut",0,0,0
12.57,99,1993.5,"gute",1,"anderer",0,"gut",0,0,0
13.11,38,1957.5,"durchschnittliche",1,"Hochhaus",0,"gut",0,0,0
10.21,73,1918,"gute",1,"Wohnblock",0,"wedernoch",0,0,0
12.97,59,1957.5,"gute",1,"anderer",0,"gut",0,0,0
20.69,58,1924,"gute",1,"anderer",1,"gut",0,0,1
18.21,67,1957.5,"gute",1,"anderer",0,"wedernoch",0,1,0
17.28,60,2003.5,"gute",1,"anderer",0,"gut",0,1,0
15.75,40,1993.5,"gute",1,"anderer",1,"gut",0,0,0
13.02,63,1983,"gute",0,"Wohnblock",0,"gut",3,1,0
16.55,55,1993.5,"gute",0,"anderer",0,"gut",2,1,0
13.94,52,1993.5,"gute",0,"anderer",0,"gut",0,1,0
15.85,74,1993.5,"durchschnittliche",0,"anderer",1,"gut",0,2,0
10,75,1957.5,"durchschnittliche",0,"Hochhaus",0,"gut",0,0,0
15.73,92,1972,"gute",0,"anderer",0,"gut",1,2,0
17.21,56,1972,"gute",0,"anderer",0,"wedernoch",2,0,0
16.55,110,1983,"gute",0,"Wohnblock",0,"gut",0,0,0
16.38,58,2012.5,"gute",0,"anderer",0,"gut",3,2,1
12.83,60,1983,"durchschnittliche",0,"anderer",0,"gut",2,1,0
15.73,89,1983,"gute",0,"anderer",1,"gut",3,2,0
16.06,109,1972,"durchschnittliche",0,"anderer",1,"gut",0,4,0
14.17,60,1993.5,"durchschnittliche",0,"anderer",0,"gut",2,1,0
13.04,69,1993.5,"durchschnittliche",0,"anderer",0,"gut",3,1,0
16.49,94,2003.5,"durchschnittliche",0,"Wohnblock",0,"gut",3,2,0
14.33,60,1993.5,"gute",0,"anderer",0,"gut",2,0,0
17.38,26,1972,"gute",0,"anderer",0,"gut",2,1,0
12.4,125,1993.5,"gute",0,"anderer",0,"gut",0,1,0
17.01,97,2012.5,"gute",0,"anderer",0,"gut",0,2,1
17.74,31,1993.5,"durchschnittliche",0,"anderer",0,"gut",2,0,0
15.68,74,1993.5,"gute",0,"anderer",0,"gut",1,1,0
13.28,128,2003.5,"gute",0,"anderer",1,"gut",2,2,0
17.14,105,2012.5,"gute",0,"anderer",0,"gut",3,1,1
13.28,61,1957.5,"durchschnittliche",0,"anderer",0,"gut",0,0,0
14.11,125,1983,"gute",0,"anderer",0,"gut",0,1,0
17.94,95,1939,"beste",1,"anderer",0,"gut",0,0,0
22.15,89,2003.5,"gute",0,"anderer",1,"gut",3,2,0
10.26,80,1939,"durchschnittliche",0,"Wohnblock",0,"gut",0,0,0
19.48,119,1972,"beste",0,"anderer",0,"gut",0,1,0
13.6,57,1939,"gute",0,"Wohnblock",0,"wedernoch",0,0,0
10.41,95,1957.5,"gute",0,"anderer",0,"gut",0,1,0
14.17,60,1972,"gute",0,"Wohnblock",0,"wedernoch",0,1,0
15.93,54,2012.5,"gute",1,"anderer",0,"gut",0,1,0
18.7,81,2003.5,"gute",1,"anderer",0,"gut",2,1,1
20,33,2012.5,"gute",1,"anderer",1,"gut",0,0,0
14.17,60,1993.5,"durchschnittliche",0,"anderer",1,"gut",2,0,0
12.95,112,2003.5,"gute",0,"anderer",0,"wedernoch",3,2,0
11.82,100,1993.5,"durchschnittliche",0,"Wohnblock",0,"gut",0,0,0
17.5,52,2018,"gute",0,"anderer",0,"gut",0,2,1
8.44,89,1972,"durchschnittliche",0,"anderer",0,"gut",0,1,1
12.04,81,1983,"gute",0,"Wohnblock",0,"gut",0,0,0
18.53,75,2018,"durchschnittliche",0,"anderer",0,"gut",0,2,1
10.02,83,1972,"durchschnittliche",0,"Hochhaus",0,"wedernoch",0,0,0
13.71,80,1972,"durchschnittliche",0,"Hochhaus",1,"gut",0,2,0
11.95,76,1972,"durchschnittliche",0,"anderer",0,"wedernoch",0,1,1
9.24,55,1972,"durchschnittliche",0,"anderer",0,"einfach",0,0,1
16.67,78,1983,"gute",0,"anderer",1,"gut",0,1,0
12,65,1957.5,"durchschnittliche",0,"anderer",0,"gut",1,2,1
17.95,39,1993.5,"gute",0,"Wohnblock",1,"gut",1,2,0
16.33,82,2012.5,"durchschnittliche",0,"anderer",0,"gut",0,1,1
14.92,65,1957.5,"gute",0,"anderer",0,"gut",2,1,0
15.59,34,1983,"durchschnittliche",0,"anderer",0,"wedernoch",1,0,1
15.36,56,1983,"durchschnittliche",0,"anderer",1,"gut",2,0,0
16.46,82,2012.5,"durchschnittliche",0,"anderer",0,"gut",3,2,1
13.14,51,1918,"durchschnittliche",0,"Wohnblock",1,"gut",0,2,0
24.79,47,1993.5,"gute",1,"anderer",0,"gut",0,0,0
17.23,82,2012.5,"durchschnittliche",1,"anderer",1,"gut",3,1,1
16.61,95,1918,"durchschnittliche",1,"anderer",0,"gut",1,2,0
12.55,47,1957.5,"gute",1,"Hochhaus",0,"gut",0,0,0
23.44,64,1957.5,"gute",1,"Wohnblock",0,"gut",0,1,0
14.33,45,1939,"gute",1,"anderer",0,"gut",0,0,0
17.46,52,1957.5,"gute",1,"anderer",0,"gut",0,1,0
14.66,100,1918,"gute",1,"anderer",0,"gut",0,2,0
14.48,67,1957.5,"gute",1,"anderer",1,"gut",0,0,0
20.17,59,1957.5,"beste",1,"anderer",0,"gut",0,0,0
14.97,147,1918,"beste",1,"anderer",0,"gut",0,1,0
15.59,63,1957.5,"beste",1,"anderer",0,"gut",0,0,0
11.85,54,1957.5,"durchschnittliche",1,"anderer",0,"gut",0,2,0
18.12,77,2012.5,"gute",1,"anderer",0,"gut",0,2,1
